tweet_id,emotion,author,content
1694858635,happiness,Tibul,"reviews done, 30 new sentences, 100+ iknow done wow on a role"
1694858699,happiness,minako_ririinu,i've heard Basment Jaxx's new song &quot;Raindrops&quot;...that's fantastic!!! and makes me dancing  i can't wait Fuji Rock Festival...
1694858714,sadness,Jorgegon,Working working and working at www.redirlanda.es. Many hours spent but it worth!! Letï¿½s make Red Irlanda big
1694858718,happiness,Janitachauhan,"Chillin with the rents, and looking at hilarious old photos. Well funny!"
1694858848,happiness,Jentifa,@mombloggersclub Good morning
1694859153,happiness,MaryWassonABC36,Come join the fun as I through out the first pitch at the Legends game... May 16th @ 7 pm!   http://tinyurl.com/6nkpuz
1694859211,happiness,Sparkie89,@DickieA @chrisjlovell it's true!  @chrisjlovell have u downloaded the tweetdeck yet? it is literally amazing  xxx
1694859302,sadness,Willemijn15,"@marnixtfn Ahahahah, hello to you and welcome on twitter ^^ Got the hang of it already?  xx"
1694859374,happiness,lovecookies,@HaoranC Go for it!!
1694859644,happiness,imdinnar,@amazondotjon http://twitpic.com/4j9cd - whoaaaaaaaaaaa RYAN!!!! i can see his smile from here
1694859674,happiness,dontknowaskjoe,@Ashika_Sunshine  I figured that... But I ended up taking my cousin to work in the Rain anyway...    But hit me up
1694859690,happiness,doug_holmes,Happy Star Wars Day
1694859696,happiness,DaveBrendon,"@Nextread I agree, keep it in Star Trek but make it commercially viable! C'mon!"
1694878516,sadness,rebubba12,@PeteTaylor I miss you too!!
1694878581,happiness,KirstyHort,Is listening to P!nk tunage and trying to teach my cat to dance to it... I think she's getting it we can be backing dancers by next tour
1694878670,happiness,melissagraf,"@yuniphan Yay! Congratulations, oh newly minted graduate. You'll have to let me buy you lunch and iced chocolates (PLURAL) to celebrate!"
1694878906,happiness,kimberly625,"@Monica2112 this is 5 hours late, but i never managaed to sleep properly. i think david tweeting me back earlier is the reason. ahaha"
1694879064,happiness,oslolso,@DaveDuarte I can remember those Evidence Based Management lectures...definitely the best of EBM
1694879082,happiness,JoyfullyHis,Going to the gym early trying to get back in shape again. My husb got me a gift cert to swim w/ Dolphins for my BD.  Need muscles!
1694879095,happiness,Jane_Paris,@clumsyFA yeah! Love my Hawaiian outfit. We reused that for rugby 7 this year with @doublechin
1694879270,happiness,aebennett,Guinness got 2 'new' toys from mom and dads house.  Hooray for free stuff
1694879284,happiness,spanglegluppet,"@macmuso thank you very much, I'm glad you like them!"
1694879835,happiness,aweekes,"@dandineen I am UCE, I did my PGCE there   went to Leicester for my main degree though ..."
1694880246,happiness,msmack9871,"@DjChino102Jamz  I just got through doing my work now I can take the whole day off, its great being your own boss"
1694880315,happiness,BaileyManx,I have been awarded my first ever credit card
1694880437,happiness,Dogbook,Clive it's my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106
1694880554,happiness,caffscho,happy star wars day
1694880557,sadness,desireecoralyn,"I am going to work than, ill be home, and im going to look for my camera since it must be lost in my house. everyone have a wonderful day"
1694880579,happiness,emilylouisemei,omg supernatural is on after good news week
1694881099,happiness,ade_brown,"Out for a walk in the cornish countryside, on the great British bank hol   http://bit.ly/AILUn  http://yfrog.com/6rwwtj"
1694881196,happiness,aditisharma12,nice weather..looks like its going to rain here in # Delhi.
1694881337,happiness,steph1985,@treewatcher21 Ah veronica! its a pleasure to meet you  I'm stephen
1694881376,happiness,ASHAWEE15,@Pink congradts on ur show  Even tho i wasnt there lol
1694881731,happiness,alcoholicartist,it was a hard weekend. too much alcohol on these fuckin &quot;weinfest&quot;
1694881844,surprise,lala_fierce,@BKMS4life thx for following
1694882165,surprise,obsessedwithyou,just found out that selena gomez's birthday is 6 days after mine
1694882189,sadness,randirooks,I sure do wish my mind could enter that box called &quot;nothing&quot; that men have.  My brain just won't go there... and it's exhausting.
1694882504,happiness,cassiewills,@clara018 heyy lol we are talking on david archuleta site as well lol  your funy lol
1694882518,surprise,TheBibik,"@ismnora strangely enough, yes.  but then it works for me, may not for everyone."
1694903423,happiness,cindyyycck,i can be a good girl at school.. today i was!! i did it!! yayy
1694903683,sadness,core75,"@Pink wow 41,000 now....your really kickin' Carey's butt with this competition! See you both very soon!"
1694903861,happiness,bellaisdomino,"we finally got our graduation gear today, i'm so excited. can you believe it? just 41 days left! aaah  and the sweater is so cozy"
1694903882,happiness,aanlouise,snowbear has finally come out...congrats che and warren
1694904010,anger,PeterHC,@iaindodsworth Told you that when you got rid of the last one. Did you listen
1694904061,happiness,OHMYDAYSitsHayz,Happy Star Wars day!
1694904095,happiness,hmmkatiesays,I love when i have time for starbucks
1694904216,happiness,rosschild,@hadoukenuk http://twitpic.com/4hsd2 - Weheyyyy   We give thanks for MIDI keyboards
1694904340,surprise,obsessedwithyou,"@nataliet95 bahaha, BOF? you've gotta get a life... although i can't say much with my obsession with miley cyrus.. I'VE gotta get a life"
1694904382,happiness,bethasaurr,Yum! Whole box of cookies for me
1694904446,happiness,oliviabaker,Today is going to be a good day!! On my way to work spending time with Jesus
1694904456,happiness,sai93,Reading a book instead of revising. Thinking about lunch. Heart rate is 56 bpm... just in case you wanted to know
1694904686,happiness,lameymacdonald,"@TerriCook Good Evening Terri! Have missed you lately, hope life is being good to you. Have a wonderful evening !"
1694904731,sadness,vinitneo,@dotcompals yes... nice. I missed a lot of fun. Damn exams. you are looking good...hair
1694904877,happiness,pinkbikegirl,30 year old Barbie dolls still can rock it...that girl was H-O-T!  and Ken ain't so bad either!  now those are memories!
1694905139,sadness,lilshap84,"@chah101 haha Hey, Well if you were in the elevator you should have said more!"
1694905156,happiness,JLAlbanese,Last week of class... Well technically classes are over just have two exams  and summmmmerrrrr begins...yeahhhhhyaaaaaa
1694905755,happiness,sheryonstone,"sorry @sanderschenk I misspelled twice already. Im notgiving you up, just have to run  ? http://blip.fm/~5jjxr"
1694905795,happiness,SarahMBlackwell,On the bus to NYC   http://yfrog.com/08kaifj
1694906004,sadness,IWillHeartU4eva,Ugh. I'm so tired. Waitin for the bus. @jpbabii202 good morning!
1694906133,sadness,irishsamom,off to teach a bunch of fifth graders for the morning.  Oh joy ...
1694906175,surprise,david_starkey,"Made my first Skype to landline call.  Good call quality, quite impressed"
1694906289,happiness,urbanvox,@Danacea Happy Star Wars Day!!!
1694906625,sadness,Missdanielle143,Waking up at unGodly hours to go to work is starting to get old. At least the coffee is good
1694906839,happiness,dawnaurora,@DrMommy I have got my smile
1694928224,surprise,PhotoAlert,@iLoveWtcc0228 Thought you might be interested in @TweetPhoto http://tweetphoto.com. See who's viewing your photos!
1694928319,happiness,Ghostology,Good Morning Campers! I got LOTS of sleep last night! Thank you! Thank you Ash! Thank You!
1694928448,happiness,jonathanw,"@tessneale i suppose this will be in the blog post, but could u email me who was there too"
1694928492,happiness,lorienwilliams,"@gracepoltrack Why yes I DO!!  ...Or rather, did. Just finished it! Starting Dead Like Me, lollll~"
1694928558,sadness,anjanax,@poojashetye until I break up with you via a 27 second phone call
1694928613,happiness,Magdalena90210,@turtleclansago thanx for the msg! glad u liked my singing!
1694928700,sadness,coffeegeek,Illy's note in the book: &quot;From one 'geek' to another - keep up the good work!&quot; sigh.  He is missed - and he was great for espresso.
1694928804,surprise,Crichton_Kicks,@FizzyDuck Would you believe I have put that in my bookmarks ?
1694928850,happiness,NatalieeVee,Eating rice for breakfast. Yes.
1694928944,happiness,Shandoe,"@Mossyy Not a problem,  Glad to!"
1694928945,happiness,AnnaNeko,ah what a lovely day for a bike ride and cake making  *is rooting 4 those who are revising!* do your best! X
1694929190,happiness,ChristieWillow,@Pink ur shows r amazin  keep it up ! x
1694929245,happiness,tsarnick,@jeffsgrippen yeah it's great!! always something interesting going on
1694929675,happiness,helouchr,life is so good. and it will much greater on Thursday at 5pm!
1694929700,happiness,NatachaE,@Pink Can't wait to see you on December in Switzerland for a third rendez-vous  Great show ! You are just amazing  ... Enjoy in OZ
1694930037,surprise,DieKleene,Offline.... Have to give private lesson now and eran some money
1694930080,happiness,Muse4u2,@breporter Thanks so much for following! The Muse has much gratitude and wishes you a magnificent &amp; productive start to your day!
1694930175,happiness,PegasusAngel,"http://twitpic.com/4jerc view of Atlas Mountains, Morocco across the Straits of Gibraltar, I took the other day from Europa Point, Gib"
1694930233,happiness,Holtsman,"@paulawhite yep,  looking forward to it!"
1694930309,happiness,Joyfullyblessed,Woohoo..this is the day/week the Lord has made! Just remembered we get to wear jeans &amp; chanclas all week!
1694930490,happiness,attiqa88,@FutureClassics Ben and Jerry...yummmmy!!!
1694930657,happiness,Zi_K,@nicolemauricio Aw how come ur up so early? love ur youtube vids btw
1694930756,happiness,K30_,@camillecakes I was nice!! I called you  lmao
1694930854,happiness,sourpuffgrl3,i &lt;3 my new picture! its so pretty with the reflecting sunlight on the leaves!
1694930981,happiness,varunwell10,"Its awsome... when you know, that you know, that you know!"
1694931042,happiness,gui_restani,Hey there! It's a glorious morning! Monday's animation mode: ON!
1694931216,sadness,myaabaoag12,dinner was yummy and all... but i'm still super tired after all the things we went through to enroll for college.
1694931358,happiness,maddiiee1,"I'm eating a flake storm from hungry jacks. or as americans call it, burger king"
1694951749,happiness,xloveablefreak,@yaseminx3 haha xD LMFAOO ;p yasemin ist sehr sï¿½ï¿½  we rawk or what? xD
1694951823,happiness,whitebutterfly0,@superficialgirl yeah the tomato paste and oil is traditional on a sandwich.. eat it with some olives and maltese cheese  yum!
1694951953,happiness,HannsKK,"@paulbaan Hello Paul, nice to hear someone is listening  Some interesting thoughts from #Kaashoek #Unisys. Patel from Doculabs next !"
1694952111,happiness,lukethewaiting,home from work  good night with epic dudes and dudettes
1694952129,surprise,HUIYUNN,The &quot;shhh..&quot; stuff is finally all done!
1694952180,happiness,killelbunnio,@AdamCrooklyn good morning broham
1694952262,happiness,mattei,"@Sierrasnowboard under a week delivery to OZ, awesome product, awesome prices. The parcel today made my day"
1694952328,happiness,Restlessole,@walkaboutgroup Have fun guys! We're about 55 days behind you
1694952368,happiness,ModelMandyLynn,"@joaocalistro mine was good, wet but good"
1694952476,sadness,breemeetsworld,Woke up this morning to the line &quot;I made this half-pony half-monkey monster to please you But I get the feeling that you don't like it &quot;
1694952651,anger,CaLiFoRNiAxbABy,"wakey wakey lemon shakeyyyy!  haha, goin' 2 schooliooo!  it's raining!! (ugh!) guess where I WISH I CAN BE RIGHT NOW....CaLiFoRNiA! ???"
1694952684,happiness,_GossipGirls_,HAPPY B-DAY SHARON
1694952834,surprise,tsarnick,@jeffsgrippen i used to be!! i've done a few different jobs in yj. currently i'm a court officer
1694953048,happiness,lopezwilfred,@hot_music_news Thanks
1694953121,surprise,michaelonabike,"woohoo 69th (oh er) place  1/3 of my category behind me... not bad for 1 gear, big wheels, no suspension and no training!!"
1694953330,happiness,terimoore,Getting ready for my first &quot;real&quot; day of work in five months...words of encouragement are welcome
1694953617,happiness,SimplyMe142,@Adam__Carter Good film
1694953681,happiness,lannydoodle,"@Fluffdoodle Lol, triplet.  Haha I'm so glad that morgan got the bag even if she didn't ride the ride"
1694953818,happiness,londoneater,"@youngandfoodish thank you  saw your comment on the chew aerobics, really tickled me"
1694953850,happiness,Jenn1903,@Alyssa_Milano Good Morning Alyssa!! Hope u have a great wonderful day today   im happy cuz today is my last day of classes!! Yay!!
1694953926,happiness,mitsypunk,rather excited about my hospital placement starting on monday. I get to give needles and take blood
1694953928,happiness,Joyfullyblessed,@LiannaKnight: We can't wait to see you!   This week can not go fast enough!
